session_id,timestamp,trip_km,engine_rpm,engine_temp_c,engine_load_pct,oil_temp_c,oil_quality_pct,oil_age_days,oil_km_used,fuel_level_pct,fuel_type,ethanol_blend_pct,fuel_consumption_instant,fuel_consumption_avg,fuel_energy_efficiency,fuel_quality_score,fuel_moisture_risk,fuel_age_days,tyre_pressure_fl,tyre_pressure_fr,tyre_pressure_rl,tyre_pressure_rr,tyre_temp_avg_c,tyre_tread_depth_mm,total_km_on_tyres,speed_kmph,acceleration,lateral_g,window_fl_pct,window_fr_pct,window_rl_pct,window_rr_pct,sunroof_open_pct,mirror_angle_l,mirror_angle_r,aero_drag_score,drive_mode,gear,ac_on,ac_temp_set_c,ambient_temp_c,humidity_pct,road_type,traffic_level,aqi,battery_voltage,alternator_output,cabin_temp_c,ac_filter_age_days,ac_recirculation
c49769b5,2024-07-23 07:38:00,4.51,1055,76.1,21.3,83.6,50.4,51,2326.7,45.9,e20,20.2,9.63,9.35,5,73.7,high,73,32.9,32.2,32.0,32.8,48.6,6.84,11559.5,11.7,-1.18,-0.26,10.9,19.8,9.5,9.1,8.4,0.5,2.5,99.6,normal,2,True,21.5,33.6,49.6,city,heavy,59,12.11,13.47,27.6,104,False
c49769b5,2024-07-23 07:39:00,7.46,1266,79.7,26.7,90.7,50.4,51,2326.7,45.9,e20,17.6,9.37,9.65,5,73.7,high,73,31.8,32.5,31.9,32.2,52.4,6.84,11559.5,15.7,-2.98,0.14,9.8,2.6,8.2,14.4,8.6,2.0,1.9,99.6,normal,2,True,20.7,33.6,34.2,city,heavy,55,12.23,13.45,27.4,104,False
c49769b5,2024-07-23 07:40:00,6.57,1088,82.7,25.5,91.1,50.4,51,2326.7,45.9,e20,17.8,10.04,9.45,5,73.7,high,73,31.9,32.4,32.3,32.4,50.5,6.84,11559.5,13.3,-2.13,-0.12,38.6,19.0,7.2,17.6,10.9,-1.0,-3.1,99.2,normal,2,True,23.5,33.6,83.5,city,heavy,82,12.22,13.66,24.9,104,False
c49769b5,2024-07-23 07:41:00,7.7,1059,80.0,23.8,88.1,50.4,51,2326.7,45.9,e20,17.8,9.84,9.31,5,66.1,high,73,32.1,32.0,31.9,32.2,49.2,6.84,11559.5,13.0,-1.88,0.36,26.7,9.2,16.2,2.3,2.8,-2.0,-2.5,99.5,normal,2,True,19.6,33.6,63.0,city,heavy,62,12.35,13.57,27.3,104,False
c49769b5,2024-07-23 07:42:00,9.77,949,83.8,25.9,103.7,50.4,51,2326.7,45.9,e20,19.1,8.33,9.75,5,73.7,high,73,31.8,32.2,32.6,32.3,51.2,6.84,11559.5,5.9,0.88,-0.17,1.8,28.9,8.6,4.1,25.8,-0.7,-2.2,99.8,normal,1,True,18.4,33.6,56.1,city,heavy,89,12.08,13.41,25.5,104,False
c49769b5,2024-07-23 07:43:00,10.28,1335,83.0,26.6,102.1,50.4,51,2326.7,45.9,e20,21.4,10.47,9.04,5,73.7,high,73,31.9,33.2,32.1,32.5,50.1,6.84,11559.5,19.5,2.73,0.06,36.9,3.0,3.7,18.0,11.6,0.5,-1.3,99.1,normal,2,True,21.2,33.6,46.2,city,heavy,71,12.12,13.24,24.6,104,False
c49769b5,2024-07-23 07:44:00,11.82,1189,82.6,33.4,99.0,50.4,51,2326.7,45.9,e20,18.8,10.52,9.4,5,73.7,high,73,32.8,32.1,32.4,32.2,48.8,6.84,11559.5,15.7,2.73,0.39,37.5,6.8,10.8,15.5,3.4,-4.7,-4.8,99.2,normal,2,True,22.2,33.6,85.2,city,heavy,66,12.29,13.64,25.8,104,False
c49769b5,2024-07-23 07:45:00,9.28,879,83.4,25.1,90.7,50.4,51,2326.7,45.9,e20,22.3,10.3,9.03,5,73.7,high,73,32.1,32.7,32.5,32.8,50.8,6.84,11559.5,6.0,2.68,-0.24,14.5,27.5,11.6,5.4,3.0,0.1,-0.1,99.7,normal,1,True,22.8,33.6,71.4,city,heavy,64,12.28,13.59,26.3,104,False
c49769b5,2024-07-23 07:46:00,12.26,939,83.3,29.0,89.5,50.4,51,2326.7,45.9,e20,18.0,9.98,9.22,5,73.7,high,73,32.2,32.6,31.8,32.1,48.8,6.84,11559.5,5.5,-1.92,-0.3,14.0,11.7,8.4,1.5,15.2,-2.8,5.0,99.9,normal,1,True,19.3,33.6,33.5,city,heavy,91,12.25,13.34,24.9,104,False
c49769b5,2024-07-23 07:47:00,12.97,998,83.0,32.4,101.1,50.4,51,2326.7,45.9,e20,18.2,8.16,9.38,5,73.7,high,73,32.8,32.2,32.3,32.4,51.0,6.84,11559.5,8.2,-1.52,0.19,20.1,20.8,2.2,4.4,26.4,2.9,3.5,99.7,normal,1,True,18.5,33.6,77.8,city,heavy,73,12.16,13.34,25.7,104,False
c49769b5,2024-07-23 07:48:00,12.52,916,80.0,20.4,90.5,50.4,51,2326.7,45.9,e20,20.8,9.52,9.37,5,73.7,high,73,32.6,33.0,31.7,32.2,51.3,6.84,11559.5,7.5,-0.65,-0.31,11.7,38.1,16.0,5.7,1.9,2.0,-0.6,99.6,normal,1,True,22.0,33.6,45.3,city,heavy,87,12.27,13.57,27.1,104,False
c49769b5,2024-07-23 07:49:00,14.31,1317,84.7,33.7,100.0,50.4,51,2326.7,45.9,e20,19.2,10.01,9.26,5,73.7,high,73,32.0,33.2,31.9,32.8,49.0,6.84,11559.5,18.5,1.0,0.01,39.2,26.3,5.4,9.1,7.0,3.4,0.2,98.9,normal,2,True,19.1,33.6,51.4,city,heavy,52,12.28,13.58,27.4,104,False
c49769b5,2024-07-23 07:50:00,14.66,975,84.4,32.0,103.8,50.4,51,2326.7,45.9,e20,19.2,9.74,9.69,5,65.5,high,73,32.1,32.2,32.5,32.2,49.7,6.84,11559.5,5.2,1.04,-0.02,6.4,21.3,17.7,3.8,7.1,-2.7,-2.7,99.8,normal,1,True,19.8,33.6,75.2,city,heavy,61,12.38,13.68,27.3,104,False
c49769b5,2024-07-23 07:51:00,15.93,1249,81.5,27.4,96.2,50.4,51,2326.7,45.9,e20,20.3,8.56,9.01,5,73.7,high,73,32.4,32.7,32.6,31.9,51.4,6.84,11559.5,17.8,-0.92,-0.39,21.4,6.3,0.1,14.5,24.6,-1.4,1.9,99.5,normal,2,True,20.4,33.6,31.9,city,heavy,80,12.13,13.38,27.5,104,False
c49769b5,2024-07-23 07:52:00,16.12,897,84.2,30.7,98.8,50.4,51,2326.7,45.9,e20,22.4,10.25,9.11,5,59.5,high,73,32.1,32.9,32.6,32.4,49.9,6.84,11559.5,6.1,0.39,0.29,0.4,19.8,14.3,11.7,24.5,3.5,-3.3,99.8,normal,1,True,21.3,33.6,46.2,city,heavy,92,12.25,13.25,25.4,104,False
c49769b5,2024-07-23 07:53:00,18.31,1090,85.1,34.3,91.1,50.4,51,2326.7,45.9,e20,18.3,8.76,9.39,5,73.7,high,73,32.1,32.2,32.3,32.3,49.2,6.84,11559.5,12.9,1.45,0.11,39.7,11.2,2.6,19.8,28.5,-4.2,-3.0,99.3,normal,2,True,18.2,33.6,86.4,city,heavy,74,12.28,13.71,27.2,104,False
c49769b5,2024-07-23 07:54:00,16.5,897,78.7,17.9,98.0,50.4,51,2326.7,45.9,e20,19.7,8.37,9.69,5,73.7,high,73,32.6,32.5,31.5,32.4,47.9,6.84,11559.5,6.7,-0.9,0.25,35.1,17.9,2.0,7.1,21.2,0.6,0.7,99.7,normal,1,True,23.9,33.6,79.8,city,heavy,73,12.33,13.66,26.3,104,False
c49769b5,2024-07-23 07:55:00,19.31,1115,79.4,21.5,94.2,50.4,51,2326.7,45.9,e20,18.6,9.28,9.51,5,73.7,high,73,31.7,32.8,32.6,33.0,48.2,6.84,11559.5,12.6,0.65,0.35,3.8,19.5,1.9,7.9,19.8,-1.0,-3.5,99.7,normal,2,True,23.6,33.6,86.1,city,heavy,79,12.21,13.63,26.4,104,False
c49769b5,2024-07-23 07:56:00,19.61,1174,79.3,20.1,88.8,50.4,51,2326.7,45.9,e20,19.2,9.86,9.48,5,73.7,high,73,31.9,32.8,32.5,32.4,48.2,6.84,11559.5,12.5,2.45,0.01,8.1,22.0,16.5,12.2,0.4,-1.6,-4.0,99.5,normal,2,True,20.6,33.6,73.0,city,heavy,59,12.19,13.38,25.8,104,False
c49769b5,2024-07-23 07:57:00,22.29,1038,82.6,21.8,99.9,50.4,51,2326.7,45.9,e20,17.8,10.24,9.09,5,73.7,high,73,32.6,32.5,31.6,32.1,49.4,6.84,11559.5,10.3,-1.8,0.3,27.9,24.6,18.7,7.1,12.0,2.7,-3.6,99.4,normal,2,True,19.9,33.6,42.1,city,heavy,79,12.16,13.27,25.7,104,False
c49769b5,2024-07-23 07:58:00,19.48,1190,82.2,22.0,96.2,50.4,51,2326.7,45.9,e20,20.7,9.38,9.49,5,73.7,high,73,32.5,32.1,31.9,31.8,49.0,6.84,11559.5,15.5,1.64,-0.06,29.4,16.1,19.7,7.9,15.4,-0.0,-0.1,99.2,normal,2,True,21.6,33.6,39.2,city,heavy,52,12.12,13.3,24.9,104,False
c49769b5,2024-07-23 07:59:00,22.52,1196,85.0,34.6,99.1,50.4,51,2326.7,45.9,e20,18.4,10.77,9.61,5,73.7,high,73,32.1,33.0,32.7,33.0,50.3,6.84,11559.5,15.8,-0.39,-0.19,14.5,26.6,5.6,6.6,3.7,-2.1,-1.5,99.4,normal,2,True,18.6,33.6,62.7,city,heavy,74,12.35,13.57,27.6,104,False
c49769b5,2024-07-23 08:00:00,21.52,1238,81.9,25.5,99.4,50.4,51,2326.7,45.9,e20,20.0,10.8,9.05,5,73.7,high,73,32.9,32.1,31.9,32.0,50.9,6.84,11559.5,18.7,-2.36,-0.2,34.9,30.0,17.2,7.4,22.9,-2.7,1.4,98.8,normal,2,True,21.5,33.6,33.2,city,heavy,56,12.18,13.31,26.7,104,False
c49769b5,2024-07-23 08:01:00,23.36,1031,80.7,19.8,97.5,50.4,51,2326.7,45.9,e20,21.1,9.46,9.44,5,73.7,high,73,32.8,32.8,32.6,32.3,49.6,6.84,11559.5,11.7,1.48,0.16,5.4,5.1,5.7,1.7,17.1,3.4,-1.8,99.9,normal,2,True,19.6,33.6,33.7,city,heavy,55,12.23,13.48,26.0,104,False
c49769b5,2024-07-23 08:02:00,21.82,1327,82.2,36.5,98.6,50.4,51,2326.7,45.9,e20,21.8,9.9,9.5,5,73.7,high,73,31.9,32.9,32.3,32.6,50.6,6.84,11559.5,18.2,-2.22,0.14,28.7,13.8,3.6,14.4,25.9,-1.4,2.2,99.2,normal,2,True,23.9,33.6,68.2,city,heavy,64,12.16,13.68,27.2,104,False
c49769b5,2024-07-23 08:03:00,24.24,1053,82.3,27.6,101.5,50.4,51,2326.7,45.9,e20,18.2,10.07,9.1,5,73.7,high,73,32.5,32.6,32.1,32.0,51.9,6.84,11559.5,12.9,0.7,-0.08,2.1,0.1,7.0,6.1,4.5,0.2,0.3,99.9,normal,2,True,21.9,33.6,36.8,city,heavy,71,12.07,13.29,25.4,104,False
c49769b5,2024-07-23 08:04:00,28.03,1151,82.4,25.9,94.1,50.4,51,2326.7,45.9,e20,19.1,9.26,9.67,5,73.7,high,73,32.1,32.8,32.7,33.0,49.6,6.84,11559.5,11.4,-1.27,-0.32,20.6,15.7,6.5,7.4,10.4,-1.4,4.6,99.6,normal,2,True,23.8,33.6,79.8,city,heavy,56,12.26,13.42,26.1,104,False
c49769b5,2024-07-23 08:05:00,26.26,1118,81.5,21.0,96.9,50.4,51,2326.7,45.9,e20,21.5,9.13,9.2,5,73.7,high,73,32.0,32.5,32.5,32.3,50.4,6.84,11559.5,11.7,-0.65,-0.38,28.9,2.1,12.1,15.7,14.9,-0.5,-4.2,99.5,normal,2,True,21.5,33.6,43.5,city,heavy,78,12.17,13.72,27.6,104,False
c49769b5,2024-07-23 08:06:00,25.37,1117,82.2,21.6,96.3,50.4,51,2326.7,45.9,e20,18.7,8.51,9.43,5,73.7,high,73,32.2,33.0,32.1,32.8,48.3,6.84,11559.5,9.5,2.85,0.08,7.2,37.6,1.1,11.7,17.5,0.4,-4.2,99.6,normal,1,True,19.9,33.6,42.4,city,heavy,80,12.24,13.38,26.4,104,False
c49769b5,2024-07-23 08:07:00,29.1,1231,82.1,31.7,89.9,50.4,51,2326.7,45.9,e20,18.6,9.7,9.46,5,73.7,high,73,32.7,32.4,32.6,32.4,50.3,6.84,11559.5,18.8,-2.13,0.22,39.8,2.6,10.3,7.4,18.5,-0.5,-2.1,99.2,normal,2,True,19.8,33.6,60.9,city,heavy,84,12.12,13.31,26.1,104,False
c49769b5,2024-07-23 08:08:00,31.88,1037,81.6,25.3,91.4,50.4,51,2326.7,45.9,e20,21.9,8.79,9.42,5,73.7,high,73,32.6,32.8,31.5,33.0,48.5,6.84,11559.5,11.2,1.22,-0.01,17.3,9.1,6.2,17.4,17.2,-4.5,-4.0,99.6,normal,2,True,21.6,33.6,48.7,city,heavy,89,12.24,13.45,26.6,104,False
c49769b5,2024-07-23 08:09:00,31.62,1290,83.7,28.2,100.7,50.4,51,2326.7,45.9,e20,18.9,9.05,9.09,5,73.7,high,73,32.4,32.5,32.6,32.0,50.3,6.84,11559.5,17.8,1.76,0.33,21.2,36.2,10.3,12.2,17.0,0.6,5.0,99.0,normal,2,True,23.2,33.6,50.8,city,heavy,72,12.12,13.53,25.9,104,False
c49769b5,2024-07-23 08:10:00,31.12,993,83.4,27.3,94.3,50.4,51,2326.7,45.9,e20,21.6,9.75,9.8,5,73.7,high,73,32.5,33.0,31.6,31.9,47.8,6.84,11559.5,9.1,2.34,0.34,4.1,1.9,18.8,6.6,29.6,1.7,-2.4,99.8,normal,1,True,18.9,33.6,46.5,city,heavy,92,12.15,13.24,26.2,104,False
c49769b5,2024-07-23 08:11:00,28.87,1049,82.0,20.4,96.2,50.4,51,2326.7,45.9,e20,17.5,8.21,9.3,5,73.7,high,73,32.3,33.1,31.5,32.1,51.2,6.84,11559.5,7.2,2.73,0.05,6.9,20.5,14.7,6.9,5.8,-1.2,1.5,99.7,normal,1,True,22.1,33.6,41.5,city,heavy,89,12.23,13.35,26.8,104,False
c49769b5,2024-07-23 08:12:00,29.72,1004,80.7,25.0,91.5,50.4,51,2326.7,45.9,e20,19.4,9.25,9.85,5,73.7,high,73,31.8,33.1,31.8,32.4,49.9,6.84,11559.5,10.2,2.62,0.17,39.5,15.8,7.1,3.2,12.1,3.9,2.1,99.5,normal,2,True,19.7,33.6,71.2,city,heavy,75,12.16,13.33,26.8,104,False
c49769b5,2024-07-23 08:13:00,33.18,1002,83.7,29.7,100.6,50.4,51,2326.7,45.9,e20,18.8,10.53,9.1,5,73.7,high,73,32.7,32.1,31.9,32.2,49.2,6.84,11559.5,5.2,1.84,-0.27,39.3,19.1,16.9,13.3,21.9,-1.5,0.6,99.7,normal,1,True,19.9,33.6,77.3,city,heavy,86,12.16,13.29,25.7,104,False
c49769b5,2024-07-23 08:14:00,33.58,1036,79.5,19.5,86.0,50.4,51,2326.7,45.9,e20,20.0,9.47,9.01,5,73.7,high,73,31.9,32.8,32.2,32.2,50.8,6.84,11559.5,10.2,-1.88,0.31,33.5,32.8,8.8,2.3,18.4,2.9,-4.1,99.4,normal,2,True,20.3,33.6,55.0,city,heavy,57,12.31,13.6,25.1,104,False
c49769b5,2024-07-23 08:15:00,34.81,1068,79.3,22.0,95.5,50.4,51,2326.7,45.9,e20,21.0,9.45,9.22,5,73.7,high,73,31.9,32.4,32.2,32.9,51.2,6.84,11559.5,7.7,-2.49,-0.05,27.3,14.2,5.7,17.8,13.2,-5.0,-4.4,99.6,normal,1,True,21.3,33.6,58.5,city,heavy,59,12.23,13.62,27.3,104,False
c49769b5,2024-07-23 08:16:00,32.73,1104,81.2,23.0,97.9,50.4,51,2326.7,45.9,e20,18.5,9.44,9.58,5,60.6,high,73,32.6,32.0,32.0,32.2,51.1,6.84,11559.5,14.4,-1.11,0.34,10.0,17.1,1.9,10.5,24.2,3.3,0.9,99.6,normal,2,True,22.5,33.6,36.2,city,heavy,59,12.35,13.55,24.6,104,False
c49769b5,2024-07-23 08:17:00,35.02,1039,81.8,31.2,90.3,50.4,51,2326.7,45.9,e20,21.2,10.61,9.15,5,73.7,high,73,32.1,32.3,31.8,31.9,51.0,6.84,11559.5,9.4,-1.94,0.37,28.7,22.4,13.1,19.8,14.9,-2.8,3.0,99.4,normal,1,True,18.5,33.6,49.8,city,heavy,84,12.19,13.25,25.3,104,False
c49769b5,2024-07-23 08:18:00,36.93,1021,82.8,21.0,101.6,50.4,51,2326.7,45.9,e20,21.0,9.56,9.29,5,73.7,high,73,32.6,33.1,32.0,32.1,48.3,6.84,11559.5,11.9,-0.4,-0.03,34.5,2.3,7.1,20.0,1.3,3.6,2.9,99.5,normal,2,True,19.4,33.6,46.2,city,heavy,59,12.3,13.39,26.9,104,False
c49769b5,2024-07-23 08:19:00,36.03,925,80.8,29.5,100.0,50.4,51,2326.7,45.9,e20,17.9,10.62,9.02,5,73.7,high,73,32.4,33.0,32.2,32.5,50.8,6.84,11559.5,8.0,1.1,0.06,24.2,12.1,4.9,1.7,15.4,-3.3,1.1,99.8,normal,1,True,20.3,33.6,87.1,city,heavy,89,12.35,13.56,25.6,104,False
c49769b5,2024-07-23 08:20:00,38.56,1253,81.8,25.1,95.8,50.4,51,2326.7,45.9,e20,20.0,9.59,9.15,5,64.9,high,73,32.2,32.5,32.6,32.9,51.9,6.84,11559.5,17.1,2.38,-0.25,35.0,11.3,1.2,13.6,25.7,1.7,1.9,99.3,normal,2,True,20.9,33.6,64.1,city,heavy,52,12.2,13.25,26.5,104,False
c49769b5,2024-07-23 08:21:00,38.96,1142,82.5,30.9,97.2,50.4,51,2326.7,45.9,e20,17.9,9.51,9.19,5,73.7,high,73,32.1,32.1,32.6,32.1,51.3,6.84,11559.5,13.1,-2.55,-0.39,28.6,21.4,1.6,15.1,16.5,2.1,4.3,99.4,normal,2,True,18.6,33.6,86.9,city,heavy,58,12.17,13.66,26.4,104,False
c49769b5,2024-07-23 08:22:00,36.98,1053,79.9,25.3,89.1,50.4,51,2326.7,45.9,e20,18.9,8.81,9.08,5,73.7,high,73,32.8,32.7,32.2,32.3,48.5,6.84,11559.5,7.6,-2.81,-0.24,29.4,9.0,15.2,10.5,17.9,-3.2,2.1,99.7,normal,1,True,20.8,33.6,74.2,city,heavy,58,12.05,13.3,25.3,104,False
c49769b5,2024-07-23 08:23:00,37.64,1394,84.1,34.1,100.3,50.4,51,2326.7,45.9,e20,21.3,10.27,9.0,5,73.7,high,73,31.8,33.0,32.2,31.9,50.1,6.84,11559.5,20.7,0.77,0.19,19.5,30.4,19.6,12.0,17.7,4.6,4.7,98.8,normal,2,True,22.3,33.6,55.4,city,heavy,67,12.34,13.63,25.2,104,False
c49769b5,2024-07-23 08:24:00,38.35,992,82.8,21.8,96.0,50.4,51,2326.7,45.9,e20,18.1,8.3,9.55,5,73.7,high,73,32.4,32.3,31.8,33.0,49.4,6.84,11559.5,9.7,2.36,-0.08,38.2,26.8,9.7,8.6,11.6,3.6,-1.6,99.4,normal,1,True,18.4,33.6,79.6,city,heavy,82,12.17,13.62,24.9,104,False
c49769b5,2024-07-23 08:25:00,38.64,1183,83.5,26.4,93.4,50.4,51,2326.7,45.9,e20,20.8,9.09,9.6,5,73.7,high,73,32.2,32.8,32.3,32.6,51.1,6.84,11559.5,18.3,0.94,0.09,16.8,19.9,5.7,12.5,24.6,3.6,4.7,99.3,normal,2,True,19.1,33.6,39.5,city,heavy,83,12.26,13.24,26.4,104,False
c49769b5,2024-07-23 08:26:00,43.47,1207,81.2,27.1,99.7,50.4,51,2326.7,45.9,e20,18.6,10.19,9.43,5,73.7,high,73,32.4,32.1,31.6,33.0,52.3,6.84,11559.5,18.9,-0.81,0.37,13.3,31.9,11.4,11.6,7.9,2.6,2.5,99.1,normal,2,True,22.0,33.6,54.4,city,heavy,87,12.3,13.39,26.1,104,False
c49769b5,2024-07-23 08:27:00,38.66,1165,83.4,31.4,88.7,50.4,51,2326.7,45.9,e20,17.9,10.81,9.59,5,73.7,high,73,32.2,32.8,32.4,32.0,50.9,6.84,11559.5,15.1,-2.54,0.28,12.4,33.3,12.6,15.6,23.8,4.0,4.8,99.2,normal,2,True,19.5,33.6,87.1,city,heavy,65,12.35,13.66,26.9,104,False
c49769b5,2024-07-23 08:28:00,42.11,1225,80.9,26.6,90.6,50.4,51,2326.7,45.9,e20,19.2,8.91,9.84,5,73.7,high,73,32.3,32.1,32.3,32.0,50.1,6.84,11559.5,19.9,2.45,0.18,1.6,24.2,3.2,7.7,12.2,-0.1,-1.4,99.5,normal,2,True,23.2,33.6,62.8,city,heavy,70,12.13,13.36,27.3,104,False
c49769b5,2024-07-23 08:29:00,43.71,982,82.9,24.2,91.6,50.4,51,2326.7,45.9,e20,18.9,9.77,9.34,5,73.7,high,73,32.6,32.4,32.3,32.6,51.3,6.84,11559.5,10.3,0.97,-0.13,15.5,8.2,12.5,18.2,12.9,0.6,-2.4,99.6,normal,2,True,19.1,33.6,45.6,city,heavy,65,12.31,13.4,26.6,104,False
1c206f5c,2024-07-24 07:30:00,0,2113,60,50.16,71.0,49.4,52,2375.1,45.2,e20,22.2,7.49,8.47,5,72.4,high,74,32.5,33.1,32.0,32.6,53.4,6.84,11607.9,38.9,1.95,0.2,24.6,12.8,5.8,9.6,11.0,3.6,4.6,98.5,sport,3,True,18.9,32.7,74.0,city,free,72,12.26,13.29,25.7,105,False
1c206f5c,2024-07-24 07:31:00,0.94,1766,62.9,44.16,79.5,49.4,52,2375.1,45.2,e20,19.3,7.7,8.36,5,72.4,high,74,31.9,32.1,32.5,32.5,53.2,6.84,11607.9,29.6,-3.75,-0.13,12.5,34.3,10.7,11.6,22.7,4.0,2.4,98.5,sport,3,True,23.8,32.7,37.0,city,free,84,12.05,13.29,26.3,105,False
1c206f5c,2024-07-24 07:32:00,1.6,1998,64.1,41.64,75.4,49.4,52,2375.1,45.2,e20,18.7,8.68,8.06,5,72.4,high,74,32.6,33.0,31.6,32.0,51.7,6.84,11607.9,38.2,3.96,0.32,12.4,5.3,9.0,3.9,21.2,0.9,-3.6,99.2,sport,3,True,18.8,32.7,55.1,city,free,80,12.19,13.28,26.6,105,False
1c206f5c,2024-07-24 07:33:00,3.03,2311,69.6,49.559999999999995,79.2,49.4,52,2375.1,45.2,e20,20.4,7.82,8.58,5,72.4,high,74,32.8,32.9,32.0,33.0,54.1,6.84,11607.9,50.9,-0.65,0.14,1.5,15.4,18.1,16.1,7.0,0.8,-4.2,98.1,sport,4,True,21.7,32.7,85.5,city,free,66,12.28,13.61,25.3,105,False
1c206f5c,2024-07-24 07:34:00,2.83,2409,70.6,49.92,81.7,49.4,52,2375.1,45.2,e20,19.5,7.88,8.77,5,72.4,high,74,31.8,32.2,32.1,32.5,51.6,6.84,11607.9,48.2,-0.3,0.18,5.7,10.1,8.1,17.1,12.4,-3.5,0.0,98.6,sport,4,True,18.9,32.7,83.0,city,free,62,12.09,13.37,26.0,105,False
1c206f5c,2024-07-24 07:35:00,3.99,2897,73.5,57.12,88.7,49.4,52,2375.1,45.2,e20,22.1,9.55,8.11,5,72.4,high,74,32.3,33.1,32.5,32.8,54.0,6.84,11607.9,61.3,3.39,0.48,24.0,22.5,8.2,18.4,5.7,4.4,-2.5,96.8,sport,4,True,18.5,32.7,55.8,city,free,76,12.26,13.73,24.6,105,False
1c206f5c,2024-07-24 07:36:00,3.32,2125,73.9,45.24,81.7,49.4,52,2375.1,45.2,e20,22.5,8.15,8.51,5,72.4,high,74,32.4,33.1,32.7,32.0,50.8,6.84,11607.9,38.7,-1.72,0.53,27.9,16.2,1.5,10.7,15.3,-3.9,0.6,98.4,sport,3,True,18.4,32.7,40.1,city,free,66,12.19,13.66,25.9,105,False
1c206f5c,2024-07-24 07:37:00,4.33,2848,77.0,46.68,92.5,49.4,52,2375.1,45.2,e20,21.2,9.44,8.14,5,72.4,high,74,31.9,33.2,31.8,31.8,55.7,6.84,11607.9,59.6,3.46,0.13,21.6,26.2,11.7,17.8,25.1,-1.0,0.9,96.7,sport,4,True,23.6,32.7,72.1,city,free,52,12.14,13.24,25.3,105,False
1c206f5c,2024-07-24 07:38:00,4.93,2595,83.7,61.199999999999996,100.9,49.4,52,2375.1,45.2,e20,19.7,7.54,8.03,5,72.4,high,74,32.6,32.5,32.0,32.5,56.0,6.84,11607.9,58.0,-2.97,0.13,19.4,10.4,10.2,17.5,21.9,4.9,-4.1,97.6,sport,4,True,21.3,32.7,48.2,city,free,86,12.19,13.21,25.4,105,False
1c206f5c,2024-07-24 07:39:00,7.16,2942,87.2,64.92,98.4,49.4,52,2375.1,45.2,e20,18.3,8.5,8.07,5,72.4,high,74,31.9,32.2,32.7,31.8,55.4,6.84,11607.9,60.2,2.85,-0.48,0.7,32.3,10.3,11.7,9.4,0.8,-4.6,97.6,sport,4,True,18.1,32.7,51.7,city,free,92,12.19,13.38,24.6,105,False
1c206f5c,2024-07-24 07:40:00,8.93,2180,83.3,43.32,99.1,49.4,52,2375.1,45.2,e20,18.9,8.88,8.07,5,72.4,high,74,31.9,32.6,32.2,32.1,53.3,6.84,11607.9,40.6,3.34,-0.42,6.5,9.1,8.2,19.0,26.0,4.2,-2.7,98.8,sport,3,True,20.4,32.7,83.4,city,free,84,12.37,13.63,24.0,105,False
1c206f5c,2024-07-24 07:41:00,10.33,2426,85.7,41.4,93.0,49.4,52,2375.1,45.2,e20,17.8,9.05,8.53,5,72.4,high,74,31.7,33.1,32.5,32.4,51.1,6.84,11607.9,44.6,1.35,-0.07,2.4,12.9,9.4,19.1,17.8,3.0,-0.7,98.6,sport,3,True,21.6,32.7,52.2,city,free,89,12.27,13.35,26.3,105,False
1c206f5c,2024-07-24 07:42:00,9.04,2074,86.4,48.84,100.2,49.4,52,2375.1,45.2,e20,21.8,7.83,8.27,5,72.4,high,74,31.8,32.5,32.7,32.0,53.5,6.84,11607.9,36.5,3.25,-0.06,1.8,19.5,14.5,8.1,3.2,-1.3,4.5,98.9,sport,3,True,23.1,32.7,38.1,city,free,78,12.3,13.55,24.0,105,False
1c206f5c,2024-07-24 07:43:00,10.0,2094,83.8,38.64,93.9,49.4,52,2375.1,45.2,e20,21.3,7.78,8.34,5,72.4,high,74,32.0,33.2,32.1,32.5,53.9,6.84,11607.9,43.0,4.02,0.5,2.7,34.0,6.7,11.0,6.3,1.1,-0.7,98.3,sport,3,True,21.4,32.7,30.7,city,free,65,12.23,13.47,23.7,105,False
1c206f5c,2024-07-24 07:44:00,11.18,2595,88.6,57.72,94.0,49.4,52,2375.1,45.2,e20,18.9,9.54,8.55,5,72.4,high,74,32.2,33.2,32.7,32.2,55.2,6.84,11607.9,53.0,4.02,-0.52,37.6,12.9,10.0,5.4,9.3,4.9,-0.3,97.5,sport,4,True,18.6,32.7,80.5,city,free,73,12.09,13.48,25.4,105,False
1c206f5c,2024-07-24 07:45:00,9.51,2000,83.6,39.12,95.4,49.4,52,2375.1,45.2,e20,20.1,8.37,8.24,5,72.4,high,74,32.5,32.9,32.3,32.1,53.0,6.84,11607.9,32.4,3.93,0.06,10.5,19.4,6.1,16.5,23.8,3.0,0.5,98.8,sport,3,True,21.6,32.7,39.0,city,free,90,12.32,13.59,26.5,105,False
1c206f5c,2024-07-24 07:46:00,13.36,2922,87.9,52.199999999999996,95.4,49.4,52,2375.1,45.2,e20,19.3,8.24,8.77,5,72.4,high,74,32.1,32.0,32.1,32.0,53.9,6.84,11607.9,62.7,-3.53,0.24,34.7,33.1,19.4,3.4,19.0,-1.7,-2.1,95.9,sport,4,True,20.3,32.7,57.9,city,free,67,12.23,13.62,26.0,105,False
